name,artist,album,album_type,release_date,duration,duration_ms,added_at,added_by_id,track_popularity,track_id,track_uri,artist_uris,artist_names,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artists_genres,artists_popularities,artists_avg_popularity,enriched
Vanzelfsprekend,Kevin,Wonderland,album,2023-11-16,2:57,177642,2023-11-21T05:24:09Z,115458813,55,5gnBbuMd5v6MKcErQRxjma,spotify:track:5gnBbuMd5v6MKcErQRxjma,['spotify:artist:0IxgA9wO4Op3CSnPlhfwV1'],['Kevin'],0.757,0.608,6.0,-6.028,0.0,0.381,0.197,0.0,0.143,0.37,80.888,4.0,"[['dutch hip hop', 'dutch rap pop']]",[66],66.0,True
Word Up,"Kevin, Jordan",Wonderland,album,2023-11-16,3:29,209711,2023-11-21T05:24:09Z,115458813,57,3NBH3NkNYXnbSiS7hTa3Xa,spotify:track:3NBH3NkNYXnbSiS7hTa3Xa,"['spotify:artist:0IxgA9wO4Op3CSnPlhfwV1', 'spotify:artist:0b3RMzjORTOTEREn3mv3fF']","['Kevin', 'Jordan']",0.58,0.505,7.0,-7.52,0.0,0.498,0.0492,0.0,0.0902,0.473,77.572,4.0,"[['dutch hip hop', 'dutch rap pop'], ['dutch hip hop', 'dutch trap']]","[66, 40]",53.0,True
Niemand,"Kevin, KA, Ronnie Flex",Wonderland,album,2023-11-16,2:43,163875,2023-11-21T05:24:09Z,115458813,55,7y4QunOanWP6ZWSLe8RL5k,spotify:track:7y4QunOanWP6ZWSLe8RL5k,"['spotify:artist:0IxgA9wO4Op3CSnPlhfwV1', 'spotify:artist:7DpYMZzVNrjqw1geHziUEd', 'spotify:artist:5eir5zFJpES4j7gsymbVyl']","['Kevin', 'KA', 'Ronnie Flex']",0.61,0.544,1.0,-10.05,1.0,0.325,0.409,6.8e-06,0.216,0.367,83.881,4.0,"[['dutch hip hop', 'dutch rap pop'], ['dutch hip hop'], ['dutch hip hop', 'dutch rap pop']]","[66, 60, 64]",63.333333333333336,True
Meer Dan 1,Kevin,Wonderland,album,2023-11-16,2:52,172297,2023-11-21T05:24:09Z,115458813,55,4QBME1lgLUbWKPc69yO8pm,spotify:track:4QBME1lgLUbWKPc69yO8pm,['spotify:artist:0IxgA9wO4Op3CSnPlhfwV1'],['Kevin'],0.499,0.337,10.0,-11.464,0.0,0.313,0.186,5.96e-05,0.369,0.199,84.405,4.0,"[['dutch hip hop', 'dutch rap pop']]",[66],66.0,True
Klokkie,"Kevin, Lijpe",Wonderland,album,2023-11-16,3:25,205732,2023-11-21T05:24:09Z,115458813,60,1YPGEFybTitvY2ubgPYg8V,spotify:track:1YPGEFybTitvY2ubgPYg8V,"['spotify:artist:0IxgA9wO4Op3CSnPlhfwV1', 'spotify:artist:6INEFmHKLhMIJAQzHUBAMd']","['Kevin', 'Lijpe']",0.526,0.594,7.0,-7.444,1.0,0.431,0.261,0.0,0.142,0.371,83.653,4.0,"[['dutch hip hop', 'dutch rap pop'], ['dutch hip hop']]","[66, 64]",65.0,True
Nobody,Kevin,Wonderland,album,2023-11-16,2:35,155040,2023-11-21T05:24:09Z,115458813,57,5QgqcEBZE84Uw3ZMIF7OTl,spotify:track:5QgqcEBZE84Uw3ZMIF7OTl,['spotify:artist:0IxgA9wO4Op3CSnPlhfwV1'],['Kevin'],0.819,0.578,9.0,-8.136,0.0,0.156,0.531,1.15e-05,0.41,0.34,98.307,4.0,"[['dutch hip hop', 'dutch rap pop']]",[66],66.0,True
Kalm,"Kevin, GOR",Wonderland,album,2023-11-16,2:57,177584,2023-11-21T05:24:09Z,115458813,58,644uQ03bdy8mwPuAfcM5G8,spotify:track:644uQ03bdy8mwPuAfcM5G8,"['spotify:artist:0IxgA9wO4Op3CSnPlhfwV1', 'spotify:artist:5MlJLdL7eYtIn5UeOOzluz']","['Kevin', 'GOR']",0.609,0.546,10.0,-9.819,1.0,0.581,0.231,0.0,0.229,0.689,170.238,4.0,"[['dutch hip hop', 'dutch rap pop'], []]","[66, 41]",53.5,True
Nog Bedankt,Kevin,Wonderland,album,2023-11-16,3:20,200625,2023-11-21T05:24:09Z,115458813,56,3LjQUFaiVx2r3q9tPe7ul4,spotify:track:3LjQUFaiVx2r3q9tPe7ul4,['spotify:artist:0IxgA9wO4Op3CSnPlhfwV1'],['Kevin'],0.655,0.444,6.0,-8.591,0.0,0.245,0.387,1.9e-05,0.109,0.34,91.282,4.0,"[['dutch hip hop', 'dutch rap pop']]",[66],66.0,True
"School Green Romantics - Live at Alexandra Palace London, 24th May 2023","Four Tet, 4TLR","Live at Alexandra Palace London, 24th May 2023",album,2023-11-03,24:42,1482860,2023-11-28T09:37:24Z,115458813,40,41oUK2Pslc7Zc14ELtsrbv,spotify:track:41oUK2Pslc7Zc14ELtsrbv,"['spotify:artist:7Eu1txygG6nJttLHbZdQOh', 'spotify:artist:5iL1nEyS7dk7ogGGosP91v']","['Four Tet', '4TLR']",0.401,0.665,10.0,-11.291,1.0,0.0514,0.588,0.904,0.976,0.346,128.972,4.0,"[['electronica', 'folktronica', 'indietronica', 'intelligent dance music', 'trip hop'], ['experimental electronic']]","[61, 31]",46.0,True
"4T Two Thousand - Live at Alexandra Palace London, 24th May 2023","Four Tet, 4TLR","Live at Alexandra Palace London, 24th May 2023",album,2023-11-03,11:14,674954,2023-11-28T09:37:24Z,115458813,43,6hHd9JH80bxBT4fZ0IO8Vx,spotify:track:6hHd9JH80bxBT4fZ0IO8Vx,"['spotify:artist:7Eu1txygG6nJttLHbZdQOh', 'spotify:artist:5iL1nEyS7dk7ogGGosP91v']","['Four Tet', '4TLR']",0.217,0.686,2.0,-10.787,1.0,0.0566,0.0316,0.648,0.965,0.0467,75.504,4.0,"[['electronica', 'folktronica', 'indietronica', 'intelligent dance music', 'trip hop'], ['experimental electronic']]","[61, 31]",46.0,True
"Baby Plastic Salad Angel - Live at Alexandra Palace London, 24th May 2023","Four Tet, 4TLR","Live at Alexandra Palace London, 24th May 2023",album,2023-11-03,31:22,1882262,2023-11-28T09:37:24Z,115458813,38,0jHXzrKV0QUB1LoALWud9Q,spotify:track:0jHXzrKV0QUB1LoALWud9Q,"['spotify:artist:7Eu1txygG6nJttLHbZdQOh', 'spotify:artist:5iL1nEyS7dk7ogGGosP91v']","['Four Tet', '4TLR']",0.605,0.723,0.0,-10.859,1.0,0.0673,0.402,0.673,0.967,0.128,127.301,4.0,"[['electronica', 'folktronica', 'indietronica', 'intelligent dance music', 'trip hop'], ['experimental electronic']]","[61, 31]",46.0,True
"Feedback Mango - Live at Alexandra Palace London, 24th May 2023","Four Tet, 4TLR","Live at Alexandra Palace London, 24th May 2023",album,2023-11-03,12:1,721779,2023-11-28T09:37:24Z,115458813,33,4k3OAX6lJ6kg6HzQSsNOAf,spotify:track:4k3OAX6lJ6kg6HzQSsNOAf,"['spotify:artist:7Eu1txygG6nJttLHbZdQOh', 'spotify:artist:5iL1nEyS7dk7ogGGosP91v']","['Four Tet', '4TLR']",0.44,0.934,1.0,-10.443,0.0,0.438,0.08,0.7,0.306,0.106,130.098,4.0,"[['electronica', 'folktronica', 'indietronica', 'intelligent dance music', 'trip hop'], ['experimental electronic']]","[61, 31]",46.0,True
"Lush FM Trance Fingers - Live at Alexandra Palace London, 24th May 2023","Four Tet, 4TLR","Live at Alexandra Palace London, 24th May 2023",album,2023-11-03,22:20,1340855,2023-11-28T09:37:24Z,115458813,33,6koIbHTu14KEkRGQjop0eC,spotify:track:6koIbHTu14KEkRGQjop0eC,"['spotify:artist:7Eu1txygG6nJttLHbZdQOh', 'spotify:artist:5iL1nEyS7dk7ogGGosP91v']","['Four Tet', '4TLR']",0.44,0.686,1.0,-8.222,0.0,0.0536,0.113,0.754,0.71,0.211,130.949,4.0,"[['electronica', 'folktronica', 'indietronica', 'intelligent dance music', 'trip hop'], ['experimental electronic']]","[61, 31]",46.0,True
"Three Birdsong - Live at Alexandra Palace London, 24th May 2023","Four Tet, 4TLR","Live at Alexandra Palace London, 24th May 2023",album,2023-11-03,15:16,916132,2023-11-28T09:37:24Z,115458813,31,6CfgaxdR8JswCMER9AA2Dg,spotify:track:6CfgaxdR8JswCMER9AA2Dg,"['spotify:artist:7Eu1txygG6nJttLHbZdQOh', 'spotify:artist:5iL1nEyS7dk7ogGGosP91v']","['Four Tet', '4TLR']",0.407,0.484,0.0,-11.047,1.0,0.0543,0.406,0.326,0.936,0.0436,95.973,4.0,"[['electronica', 'folktronica', 'indietronica', 'intelligent dance music', 'trip hop'], ['experimental electronic']]","[61, 31]",46.0,True
BlacAmerica,"Stik Figa, The Expert",Ritual,album,2023-06-16,2:14,134332,2023-11-30T07:47:58Z,115458813,12,7M67SGdMvtjJdNNgIJkRBy,spotify:track:7M67SGdMvtjJdNNgIJkRBy,"['spotify:artist:2EOYzFWSEZyYkMfWq7K6nj', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS']","['Stik Figa', 'The Expert']",0.58,0.737,8.0,-7.313,0.0,0.472,0.614,0.0,0.377,0.943,100.958,5.0,"[['kansas hip hop', 'soul flow'], []]","[25, 16]",20.5,True
Uknowhut?,"Stik Figa, The Expert, Blu",Ritual,album,2023-06-16,2:26,146842,2023-11-30T07:47:58Z,115458813,18,184iA2hPFAwNdx3uggcic5,spotify:track:184iA2hPFAwNdx3uggcic5,"['spotify:artist:2EOYzFWSEZyYkMfWq7K6nj', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS', 'spotify:artist:1KeJhR0ENFviw187pD4LPT']","['Stik Figa', 'The Expert', 'Blu']",0.531,0.598,2.0,-5.62,1.0,0.12,0.547,0.0,0.191,0.829,86.671,4.0,"[['kansas hip hop'], [], ['alternative hip hop']]","[25, 16, 46]",29.0,True
Cost Of Business,"Stik Figa, The Expert",Ritual,album,2023-06-16,3:10,190852,2023-11-30T07:47:58Z,115458813,11,1SYlXp6WW8dH77q4ewQSDg,spotify:track:1SYlXp6WW8dH77q4ewQSDg,"['spotify:artist:2EOYzFWSEZyYkMfWq7K6nj', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS']","['Stik Figa', 'The Expert']",0.713,0.661,10.0,-6.69,0.0,0.369,0.72,0.000111,0.166,0.714,83.323,4.0,"[['kansas hip hop', 'soul flow'], []]","[25, 16]",20.5,True
"Rob Peter, Pay Pallbearer","Stik Figa, The Expert, Daniel Luke",Ritual,album,2023-06-16,1:21,81826,2023-11-30T07:47:58Z,115458813,8,5YzHCYnh2tCJ3MADIgSdOj,spotify:track:5YzHCYnh2tCJ3MADIgSdOj,"['spotify:artist:2EOYzFWSEZyYkMfWq7K6nj', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS', 'spotify:artist:7MqR9hflQxb3YzurijtPB3']","['Stik Figa', 'The Expert', 'Daniel Luke']",0.316,0.0773,3.0,-19.891,0.0,0.045,0.99,0.97,0.402,0.164,74.055,1.0,"[['kansas hip hop', 'soul flow'], [], []]","[25, 16, 5]",15.333333333333334,True
Slo Pokes,"Stik Figa, The Expert",Ritual,album,2023-06-16,3:10,190711,2023-11-30T07:47:58Z,115458813,8,79bTe3QOHp8xDaWApOO1Mt,spotify:track:79bTe3QOHp8xDaWApOO1Mt,"['spotify:artist:2EOYzFWSEZyYkMfWq7K6nj', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS']","['Stik Figa', 'The Expert']",0.42,0.633,10.0,-7.555,0.0,0.296,0.554,0.0,0.236,0.707,81.767,4.0,"[['kansas hip hop', 'soul flow'], []]","[25, 16]",20.5,True
The Green Monster,"Stik Figa, The Expert, Solemn Brigham",Ritual,album,2023-06-16,2:57,177114,2023-11-30T07:47:58Z,115458813,13,13PgMFcDBL6NQWM6jfNZpA,spotify:track:13PgMFcDBL6NQWM6jfNZpA,"['spotify:artist:2EOYzFWSEZyYkMfWq7K6nj', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS', 'spotify:artist:75vP2W1S1HhYmpi5cL14Oz']","['Stik Figa', 'The Expert', 'Solemn Brigham']",0.846,0.596,7.0,-6.392,1.0,0.199,0.169,0.0,0.111,0.235,99.055,4.0,"[['kansas hip hop', 'soul flow'], [], ['underground boom bap']]","[25, 16, 33]",24.666666666666668,True
Zambezi Zinger,"Stik Figa, The Expert, Tanya Morgan",Ritual,album,2023-06-16,4:23,263386,2023-11-30T07:47:58Z,115458813,12,24YlYHzhPy96BWK7tRGEJL,spotify:track:24YlYHzhPy96BWK7tRGEJL,"['spotify:artist:2EOYzFWSEZyYkMfWq7K6nj', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS', 'spotify:artist:1s8WiPtSSuQmJPGBwFTwFG']","['Stik Figa', 'The Expert', 'Tanya Morgan']",0.669,0.78,8.0,-6.334,1.0,0.364,0.417,0.0,0.266,0.748,87.873,4.0,"[['kansas hip hop'], [], ['soul flow']]","[25, 16, 26]",22.33333333333333,True
Lonely Planet,"Stik Figa, The Expert",Ritual,album,2023-06-16,2:22,142573,2023-11-30T07:47:58Z,115458813,7,36lNWFBeysmFusHERPaG6j,spotify:track:36lNWFBeysmFusHERPaG6j,"['spotify:artist:2EOYzFWSEZyYkMfWq7K6nj', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS']","['Stik Figa', 'The Expert']",0.581,0.515,4.0,-8.086,0.0,0.447,0.378,0.00252,0.223,0.167,185.986,4.0,"[['kansas hip hop', 'soul flow'], []]","[25, 16]",20.5,True
Yah's Shorthand,"Stik Figa, The Expert",Ritual,album,2023-06-16,2:27,147627,2023-11-30T07:47:58Z,115458813,7,4Z5T5mFXiMWSGyq43YHWcJ,spotify:track:4Z5T5mFXiMWSGyq43YHWcJ,"['spotify:artist:2EOYzFWSEZyYkMfWq7K6nj', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS']","['Stik Figa', 'The Expert']",0.552,0.586,7.0,-7.197,0.0,0.281,0.801,0.0,0.278,0.647,154.031,4.0,"[['kansas hip hop', 'soul flow'], []]","[25, 16]",20.5,True
Service,"Stik Figa, The Expert, Defcee",Ritual,album,2023-06-16,3:26,206606,2023-11-30T07:47:58Z,115458813,7,6rmBtpxEThnwtGSZ99RHCW,spotify:track:6rmBtpxEThnwtGSZ99RHCW,"['spotify:artist:2EOYzFWSEZyYkMfWq7K6nj', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS', 'spotify:artist:4T41Vb8DlaVJwVFcvqAt3P']","['Stik Figa', 'The Expert', 'Defcee']",0.553,0.609,1.0,-6.823,1.0,0.548,0.432,0.0,0.344,0.32,79.643,4.0,"[['kansas hip hop', 'soul flow'], [], []]","[25, 16, 16]",19.0,True
President Streets,"Stik Figa, The Expert",Ritual,album,2023-06-16,2:18,138010,2023-11-30T07:47:58Z,115458813,6,6tKWyabmdDkR7lEb2EyPm2,spotify:track:6tKWyabmdDkR7lEb2EyPm2,"['spotify:artist:2EOYzFWSEZyYkMfWq7K6nj', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS']","['Stik Figa', 'The Expert']",0.649,0.467,10.0,-8.144,0.0,0.0877,0.0128,2.72e-05,0.174,0.358,64.885,4.0,"[['kansas hip hop', 'soul flow'], []]","[25, 16]",20.5,True
The All,"Stik Figa, The Expert, Sleep Sinatra",Ritual,album,2023-06-16,2:59,179181,2023-11-30T07:47:58Z,115458813,8,08eDahxKedWkrz0rBwBRqW,spotify:track:08eDahxKedWkrz0rBwBRqW,"['spotify:artist:2EOYzFWSEZyYkMfWq7K6nj', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS', 'spotify:artist:1E3rzFDTfHIV06whRtoKmy']","['Stik Figa', 'The Expert', 'Sleep Sinatra']",0.634,0.593,2.0,-8.665,1.0,0.288,0.498,0.0,0.113,0.716,75.37,4.0,"[['kansas hip hop', 'soul flow'], [], ['afrofuturism']]","[25, 16, 11]",17.333333333333332,True
The Forgotten,"Stik Figa, The Expert",Ritual,album,2023-06-16,2:36,156315,2023-11-30T07:47:58Z,115458813,7,6KVactTbmipORRw3PR0GoE,spotify:track:6KVactTbmipORRw3PR0GoE,"['spotify:artist:2EOYzFWSEZyYkMfWq7K6nj', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS']","['Stik Figa', 'The Expert']",0.475,0.758,0.0,-6.143,1.0,0.0616,0.477,0.0,0.192,0.277,76.132,4.0,"[['kansas hip hop', 'soul flow'], []]","[25, 16]",20.5,True
The Overview Effect,"Jermiside, The Expert",The Overview Effect,album,2022-05-06,0:34,34114,2023-11-30T07:48:57Z,115458813,2,1dZfNpaATmMUl0Nude5TVY,spotify:track:1dZfNpaATmMUl0Nude5TVY,"['spotify:artist:2dDLhCHkLnQL6Y3eM423bc', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS']","['Jermiside', 'The Expert']",0.379,0.805,10.0,-17.352,0.0,0.262,0.939,0.206,0.521,0.344,89.891,3.0,"[[], []]","[4, 16]",10.0,True
"I Love You, Still? (ft. Farah Elle)","Jermiside, The Expert, Farah Elle",The Overview Effect,album,2022-05-06,3:39,219501,2023-11-30T07:48:57Z,115458813,3,61LiI42zYBprftCIjH3ec9,spotify:track:61LiI42zYBprftCIjH3ec9,"['spotify:artist:2dDLhCHkLnQL6Y3eM423bc', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS', 'spotify:artist:5TnWEhZ5lJ98S3K6TxmEk8']","['Jermiside', 'The Expert', 'Farah Elle']",0.554,0.898,6.0,-5.761,0.0,0.206,0.318,0.0,0.304,0.807,86.913,4.0,"[[], [], ['dublin indie']]","[4, 16, 8]",9.333333333333334,True
Electric Boogie,"Jermiside, The Expert",The Overview Effect,album,2022-05-06,3:5,185759,2023-11-30T07:48:57Z,115458813,2,1FTkWv8qnaxmxwdffViiSJ,spotify:track:1FTkWv8qnaxmxwdffViiSJ,"['spotify:artist:2dDLhCHkLnQL6Y3eM423bc', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS']","['Jermiside', 'The Expert']",0.475,0.666,0.0,-8.362,0.0,0.248,0.489,0.0,0.254,0.733,92.42,4.0,"[[], []]","[4, 16]",10.0,True
Conflict,"Jermiside, The Expert",The Overview Effect,album,2022-05-06,2:43,163750,2023-11-30T07:48:57Z,115458813,2,6uwgeTNVCAXHXDwzL4zBCu,spotify:track:6uwgeTNVCAXHXDwzL4zBCu,"['spotify:artist:2dDLhCHkLnQL6Y3eM423bc', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS']","['Jermiside', 'The Expert']",0.521,0.566,2.0,-9.393,1.0,0.116,0.822,0.0,0.153,0.586,83.322,4.0,"[[], []]","[4, 16]",10.0,True
Bullet Shock,"Jermiside, The Expert",The Overview Effect,album,2022-05-06,3:24,204051,2023-11-30T07:48:57Z,115458813,3,6pv6vex1xe0DVCMRgpFWOj,spotify:track:6pv6vex1xe0DVCMRgpFWOj,"['spotify:artist:2dDLhCHkLnQL6Y3eM423bc', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS']","['Jermiside', 'The Expert']",0.605,0.778,11.0,-6.175,0.0,0.476,0.187,0.0,0.276,0.485,80.334,4.0,"[[], []]","[4, 16]",10.0,True
Black Tears (ft. Stik Figa),"Jermiside, The Expert, Stik Figa",The Overview Effect,album,2022-05-06,3:51,231813,2023-11-30T07:48:57Z,115458813,2,5a6JQI07Kj3oRaaCbT9JXw,spotify:track:5a6JQI07Kj3oRaaCbT9JXw,"['spotify:artist:2dDLhCHkLnQL6Y3eM423bc', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS', 'spotify:artist:2EOYzFWSEZyYkMfWq7K6nj']","['Jermiside', 'The Expert', 'Stik Figa']",0.599,0.598,11.0,-7.864,0.0,0.291,0.122,0.0,0.0979,0.836,79.983,4.0,"[[], [], ['kansas hip hop', 'soul flow']]","[4, 16, 25]",15.0,True
Middle Ground,"Jermiside, The Expert",The Overview Effect,album,2022-05-06,3:5,185754,2023-11-30T07:48:57Z,115458813,5,0nN0BWU7ViIqJnetku81HE,spotify:track:0nN0BWU7ViIqJnetku81HE,"['spotify:artist:2dDLhCHkLnQL6Y3eM423bc', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS']","['Jermiside', 'The Expert']",0.356,0.828,0.0,-7.004,0.0,0.197,0.104,0.0,0.323,0.569,94.053,4.0,"[[], []]","[4, 16]",10.0,True
Government Is A …,"Jermiside, The Expert",The Overview Effect,album,2022-05-06,1:11,71624,2023-11-30T07:48:57Z,115458813,1,1dstOKOUu0YaR77ynmVNoo,spotify:track:1dstOKOUu0YaR77ynmVNoo,"['spotify:artist:2dDLhCHkLnQL6Y3eM423bc', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS']","['Jermiside', 'The Expert']",0.574,0.609,10.0,-10.874,1.0,0.646,0.825,0.000351,0.204,0.715,74.662,4.0,"[[], []]","[4, 16]",10.0,True
For The Money,"Jermiside, The Expert",The Overview Effect,album,2022-05-06,2:43,163774,2023-11-30T07:48:57Z,115458813,7,1G3t61pDMKyOqZnFmjLZQM,spotify:track:1G3t61pDMKyOqZnFmjLZQM,"['spotify:artist:2dDLhCHkLnQL6Y3eM423bc', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS']","['Jermiside', 'The Expert']",0.477,0.773,4.0,-8.792,0.0,0.288,0.193,0.0,0.35,0.685,86.659,4.0,"[[], []]","[4, 16]",10.0,True
Crime Rule The City (ft. Tanya Morgan),"Jermiside, The Expert, Tanya Morgan",The Overview Effect,album,2022-05-06,3:6,186100,2023-11-30T07:48:57Z,115458813,2,5YxqRBuWOlkvoiaLvaEGET,spotify:track:5YxqRBuWOlkvoiaLvaEGET,"['spotify:artist:2dDLhCHkLnQL6Y3eM423bc', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS', 'spotify:artist:1s8WiPtSSuQmJPGBwFTwFG']","['Jermiside', 'The Expert', 'Tanya Morgan']",0.73,0.737,11.0,-8.572,0.0,0.337,0.217,0.0,0.126,0.475,107.205,4.0,"[[], [], ['soul flow']]","[4, 16, 26]",15.333333333333334,True
Floating,"Jermiside, The Expert",The Overview Effect,album,2022-05-06,2:12,132994,2023-11-30T07:48:57Z,115458813,1,5ibZtTCiIF2E0pDCUC7B3v,spotify:track:5ibZtTCiIF2E0pDCUC7B3v,"['spotify:artist:2dDLhCHkLnQL6Y3eM423bc', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS']","['Jermiside', 'The Expert']",0.677,0.747,10.0,-7.554,0.0,0.0623,0.256,0.0,0.117,0.48,95.971,4.0,"[[], []]","[4, 16]",10.0,True
Ecology,"Jermiside, The Expert",The Overview Effect,album,2022-05-06,2:34,154329,2023-11-30T07:48:57Z,115458813,1,0TgfGysZtAAAynxIu6XhJK,spotify:track:0TgfGysZtAAAynxIu6XhJK,"['spotify:artist:2dDLhCHkLnQL6Y3eM423bc', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS']","['Jermiside', 'The Expert']",0.698,0.898,1.0,-7.413,1.0,0.296,0.543,0.0,0.238,0.675,99.963,4.0,"[[], []]","[4, 16]",10.0,True
A Little Love,"Jermiside, The Expert",The Overview Effect,album,2022-05-06,4:1,241274,2023-11-30T07:48:57Z,115458813,1,5XD5ji522VpIv3h2MKJFap,spotify:track:5XD5ji522VpIv3h2MKJFap,"['spotify:artist:2dDLhCHkLnQL6Y3eM423bc', 'spotify:artist:6Bz1kYQZJKvxEC9syJjsqS']","['Jermiside', 'The Expert']",0.609,0.792,10.0,-7.501,0.0,0.11,0.426,1.93e-06,0.91,0.682,94.088,4.0,"[[], []]","[4, 16]",10.0,True
4KNOWLEDGE,Theo Croker,BLK2LIFE || A FUTURE PAST,album,2021-09-24,0:46,46106,2023-11-30T07:49:32Z,115458813,11,1dooLWqZBty8Rbxr3udoHW,spotify:track:1dooLWqZBty8Rbxr3udoHW,['spotify:artist:7iUF39q93Xixo33E6IvNYm'],['Theo Croker'],0.293,0.375,4.0,-18.948,1.0,0.0582,0.848,0.159,0.677,0.159,90.634,3.0,"[['indie jazz', 'jazz brass', 'jazz trumpet']]",[36],36.0,True
Soul Call || Vibrate,Theo Croker,BLK2LIFE || A FUTURE PAST,album,2021-09-24,6:32,392240,2023-11-30T07:49:32Z,115458813,14,1aWkG53eLuM5wVcvIRiv0m,spotify:track:1aWkG53eLuM5wVcvIRiv0m,['spotify:artist:7iUF39q93Xixo33E6IvNYm'],['Theo Croker'],0.399,0.734,2.0,-9.628,1.0,0.0995,0.103,0.923,0.127,0.411,92.053,4.0,"[['indie jazz', 'jazz brass', 'jazz trumpet']]",[36],36.0,True
Just Be (Prelude),Theo Croker,BLK2LIFE || A FUTURE PAST,album,2021-09-24,0:35,35426,2023-11-30T07:49:32Z,115458813,16,1nGqROMOZGvnzioEjCbRdY,spotify:track:1nGqROMOZGvnzioEjCbRdY,['spotify:artist:7iUF39q93Xixo33E6IvNYm'],['Theo Croker'],0.273,0.194,11.0,-15.967,0.0,0.0409,0.95,0.75,0.105,0.303,118.81,1.0,"[['indie jazz', 'jazz brass', 'jazz trumpet']]",[37],37.0,True
Every Part of Me (feat. Ari Lennox),"Theo Croker, Ari Lennox",BLK2LIFE || A FUTURE PAST,album,2021-09-24,3:10,190160,2023-11-30T07:49:32Z,115458813,21,3fo5i7RCEyLycp8dsn7Pa1,spotify:track:3fo5i7RCEyLycp8dsn7Pa1,"['spotify:artist:7iUF39q93Xixo33E6IvNYm', 'spotify:artist:1vaQ6v3pOFxAIrFoPrAcom']","['Theo Croker', 'Ari Lennox']",0.408,0.632,1.0,-10.009,0.0,0.0462,0.19,0.0465,0.11,0.147,126.562,4.0,"[['indie jazz', 'jazz brass', 'jazz trumpet'], ['alternative r&b']]","[37, 61]",49.0,True
Anthem (feat. Gary Bartz),"Theo Croker, Gary Bartz",BLK2LIFE || A FUTURE PAST,album,2021-09-24,3:51,231080,2023-11-30T07:49:32Z,115458813,13,1IXiBU2fXHj83bv8Dx3J97,spotify:track:1IXiBU2fXHj83bv8Dx3J97,"['spotify:artist:7iUF39q93Xixo33E6IvNYm', 'spotify:artist:5ArqvMflDEhxdqW8sBBQUQ']","['Theo Croker', 'Gary Bartz']",0.592,0.41,2.0,-13.63,1.0,0.0352,0.625,0.936,0.167,0.0782,99.976,4.0,"[['indie jazz', 'jazz brass', 'jazz trumpet'], ['jazz funk', 'jazz saxophone', 'soul jazz']]","[36, 28]",32.0,True
Lucid Dream (feat. Charlotte Dos Santos),"Theo Croker, Charlotte Dos Santos",BLK2LIFE || A FUTURE PAST,album,2021-09-24,3:28,208040,2023-11-30T07:49:32Z,115458813,13,4QYClnIQclKEwx0thlL6nE,spotify:track:4QYClnIQclKEwx0thlL6nE,"['spotify:artist:7iUF39q93Xixo33E6IvNYm', 'spotify:artist:0INatsTiEOX0EJimNTQjSM']","['Theo Croker', 'Charlotte Dos Santos']",0.351,0.863,9.0,-9.401,0.0,0.0607,0.156,0.426,0.425,0.691,127.605,4.0,"[['indie jazz', 'jazz brass', 'jazz trumpet'], ['alternative r&b', 'indie soul']]","[36, 35]",35.5,True
Where Will You Go (feat. Kassa Overall),"Theo Croker, Kassa Overall",BLK2LIFE || A FUTURE PAST,album,2021-09-24,3:42,222520,2023-11-30T07:49:32Z,115458813,14,4mS5q5kZkv5rDuUwD4wpNn,spotify:track:4mS5q5kZkv5rDuUwD4wpNn,"['spotify:artist:7iUF39q93Xixo33E6IvNYm', 'spotify:artist:7qzzcFzliEAHMlDA9qaRVf']","['Theo Croker', 'Kassa Overall']",0.525,0.362,2.0,-13.567,1.0,0.0343,0.287,0.826,0.156,0.175,132.927,4.0,"[['indie jazz', 'jazz brass', 'jazz trumpet'], ['indie jazz']]","[36, 38]",37.0,True
